participant	experiment	item	condition	setup	context	text	woi	contextFile	playlist	order	trialN	session	recordedFile	trialDuration	date	trialStart	trialEnd	Gender	BirthYear	Language	AudioCorpusConsent	Context	Contour	Prominence
1654	contour	3	1	Your friend mentioned the other day that she wanted to buy a cat because she likes them. So you're very surprised by what she says, and your answer should reflect that.	I saw a stray cat the other day. Cats are such filthy creatures, I don't like them.	You like cats	you_1 like_2 cats_3	contRecord_1_3_3.wav	3	10	10	1	contour_1654_3_1.wav	14.3063	13-Nov-13	16:38:31	16:38:46	Female	1993	English	yes	Intended Contradiction	Other Fall	Object
1654	contour	5	2	Earlier today you made your friend promise not to go shopping without you because there is something you need to buy and you wanted to go with her. She promised she wouldn't, so you're very surprised by what she says, and your answer should reflect that.	Sorry I'm late, it took forever to get through check out at the store. Everyone is out shopping.	You went shopping	you_1 went_2 shopping_3	contRecord_2_5_3.wav	3	11	11	1	contour_1654_5_2.wav	20.1806	13-Nov-13	16:38:46	16:39:07	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1654	contour	1	3	You know your friend John is attending the party, and you're sure the person you're talking with knows and likes him, but you're not sure whether she'll like anyone else, and your answer should reflect that.	I don't feel like going to this party tonight, I have the feeling I might not like any of the people there.	You like John	you_1 like_2 john_3	contRecord_3_1_3.wav	3	12	12	1	contour_1654_1_3.wav	15.7151	13-Nov-13	16:39:07	16:39:23	Female	1993	English	yes	Intended Implication	RFR	Object
1654	contour	2	2	Yesterday at Starbucks you recommended a tea to your friend to which she responded, Ew, I don't drink tea! So you know for a fact that she doesn't drink tea. So you're very surprised by what she says, and your answer should reflect that.	Oh wow I went to second cup yesterday and ordered the best tea.	You drink tea	you_1 drink_2 tea_3	contRecord_2_2_3.wav	3	13	13	1	contour_1654_2_2.wav	14.4036	13-Nov-13	16:39:24	16:39:38	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1654	contour	7	3	You know that your friend is friends with Manuel, who just got a job at the concert venue a couple of weeks ago, and you want to suggest that he could help, even if you don't know for sure whether he could. 	The concert tonight is all sold out and I didn't get a ticket yet! I wish I knew someone who worked there who could get me in. 	You know Manuel	you_1 know_2 Manuel_3	contRecord_3_7_3.wav	3	14	14	1	contour_1654_7_3.wav	15.6733	13-Nov-13	16:39:39	16:39:55	Female	1993	English	yes	Intended Implication	RFR	Object
1654	contour	9	1	You're surprised to hear this given that your friend has a bike in the basement of the dorm, or at least she did. So you're very surprised by what she says, and your answer should reflect that.	I can't join you today because you're going by bike, and I don't have one, so I'll just stay home.	You have a bike	you_1 have_2 a bike_3	contRecord_1_9_3.wav	3	15	15	1	contour_1654_9_1.wav	13.2189	13-Nov-13	16:39:56	16:40:09	Female	1993	English	yes	Intended Contradiction	Polarity Focus	Verb
1654	contour	6	1	You know for a fact that your friend has some money because you just gave her ten dollars half an hour ago. So you're very surprised by what she says, and your answer should reflect that.	Mark was just asking me to repay him for the ticket, but I told him I don't have any money right now.	You have money	you_1 have_2 money_3	contRecord_1_6_3.wav	3	16	16	1	contour_1654_6_1.wav	13.8255	13-Nov-13	16:40:10	16:40:24	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1654	contour	4	3	You know for a fact your friend loves cheese, and many of the dishes involve Swiss cheese, for example fondue. You want to suggest that at least she's going to be able to eat that, even if you're not sure whether there'll be many other things she'll like.	We're going to a Swiss restaurant, and I'm worried that there won't be much that I'd actually want to eat.	You eat cheese	you_1 eat_2 cheese_3	contRecord_3_4_3.wav	3	17	17	1	contour_1654_4_3.wav	13.9871	13-Nov-13	16:40:25	16:40:39	Female	1993	English	yes	Intended Implication	RFR	Object
1654	contour	8	2	You know your friend really dislikes dancing and can't dance, or at least that's what she always said. So you're very surprised by what she says, and your answer should reflect that.	Matt asked me out for a dance, and I said awesome, now I just need to get a dress for the occasion.	You can dance	you_1 can_2 dance_3	contRecord_2_8_3.wav	3	18	18	1	contour_1654_8_2.wav	15.2903	13-Nov-13	16:40:39	16:40:55	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1654	contour	7	2	You told your friend earlier today that you need to get in touch with Manuel, but you didn't know how to contact him. At the time she just shrugged and didn't offer any help, so you assumed she didn't know him. So you're very surprised by what she says, and your answer should reflect that.	I just talked to Manuel, we're going to meet up later.	You know Manuel	you_1 know_2 Manuel_3	contRecord_2_7_3.wav	3	19	19	1	contour_1654_7_2.wav	19.1377	13-Nov-13	16:40:55	16:41:14	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1654	contour	5	1	You know for a fact that your friend went shopping yesterday because you were with her when she went to the mall. So you're very surprised by what she says, and your answer should reflect that.	Today my Mom told me I'm addicted to shopping, so I told her I didn't go shopping at all yesterday.	You went shopping	you_1 went_2 shopping_3	contRecord_1_5_3.wav	3	20	20	1	contour_1654_5_1.wav	16.5313	13-Nov-13	16:41:16	16:41:32	Female	1993	English	yes	Intended Contradiction	Other Fall	Object
1654	contour	6	3	It's true that your friend has never responded to one of their letters, but it's a well known fact that she is very rich, and you want to suggest that this might be why they keep trying, even if you're not sure whether they might have other reasons.	I don't really know why this foundation keeps asking me for donations, they should know that I don't respond well to soliciting.	You have money	you_1 have_2 money_3	contRecord_3_6_3.wav	3	21	21	1	contour_1654_6_3.wav	19.1954	13-Nov-13	16:41:33	16:41:52	Female	1993	English	yes	Intended Implication	Fall	Object
1654	contour	3	3	Your friend always cuddles with your cat when she comes over. So you think she likes cats, but you're not sure whether there any other animals that she might like.	She asked what my favorite animal is, but I'm not really sure, I'm just not an animal person. 	You like cats	you_1 like_2 cats_3	contRecord_3_3_3.wav	3	22	22	1	contour_1654_3_3.wav	11.6275	13-Nov-13	16:41:53	16:42:05	Female	1993	English	yes	Intended Implication	RFR	Object
1654	contour	2	1	Yesterday at Starbucks your friend ordered tea and you know for a fact that she drinks tea. So you're very surprised by what she says, and your answer should reflect that.	Yesterday I got home and my mom had made me tea. Ick. I never drink tea.	You drink tea	you_1 drink_2 tea_3	contRecord_1_2_3.wav	3	23	23	1	contour_1654_2_1.wav	14.0672	13-Nov-13	16:42:05	16:42:19	Female	1993	English	yes	Intended Contradiction	Presumption Contour	Object
1654	contour	4	2	Your friend always picks the cheese off her pizza, so you know she doesn't eat cheese. So you're very surprised by what she says, and your answer should reflect that.	Ooh the triple cheese omelette looks good. I like cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_2_4_3.wav	3	24	24	1	contour_1654_4_2.wav	12.1948	13-Nov-13	16:42:20	16:42:32	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1654	contour	1	2	Just the other day your friend was bad-talking John, so you know for a fact that she doesn't like him.  So you're very surprised by what she says, and your answer should reflect that.	Yesterday Sarah kept saying mean things about John and I was really uncomfortable because John's a nice guy, I really like him.	You like John	you_1 like_2 john_3	contRecord_2_1_3.wav	3	25	25	1	contour_1654_1_2.wav	15.075	13-Nov-13	16:42:33	16:42:48	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1654	contour	8	1	You know your friend is actually a pretty good dancer even if she hasn't had formal training, so you're very surprised to hear what she says and your answer should reflect that.	Matt asked me out for a dance, but I told him that I can't dance and that it would just be awkward.	You can dance	you_1 can_2 dance_3	contRecord_1_8_3.wav	3	26	26	1	contour_1654_8_1.wav	14.5541	13-Nov-13	16:42:49	16:43:03	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1654	contour	9	3	You know that your friend has a bike, and that she's just being lazy, so you want to suggest that she could in fact get there by bike, though you're not sure if there might be other options.	I can't join you because it starts after the metro stops running, and I have no way of getting there.	You have a bike	you_1 have_2 a bike_3	contRecord_3_9_3.wav	3	27	27	1	contour_1654_9_3.wav	12.2037	13-Nov-13	16:43:04	16:43:16	Female	1993	English	yes	Intended Implication	Fall	Object
1656	contour	9	2	You're surprised to hear that your friend wants to go on a bike ride, because usually she is allergic to any form of exercise. In fact, you're very surprised she even has a bike, and your answer should reflect that.	Hey, do you want to come for a bike ride down to the old town?	You have a bike	you_1 have_2 a bike_3	contRecord_2_9_3.wav	1	1	1	1	contour_1656_9_2.wav	34.6445	14-Nov-13	12:50:17	12:50:52	Female	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1656	contour	1	1	Your friend spent the whole day with John yesterday and you know for a fact that she likes him. So you're very surprised by what she says, and your answer should reflect that.	So yesterday Sarah asked me if I was going to John's Birthday party and I said no, I don't even like him.	You like John	you_1 like_2 john_3	contRecord_1_1_3.wav	1	2	2	1	contour_1656_1_1.wav	64.7699	14-Nov-13	12:50:55	12:52:00	Female	1992	English	yes	Intended Contradiction	Presumption Contour	Object
1656	contour	8	3	You know that Matt enjoys dancing and your friend is a good dancer, so you want to suggest that he might have asked her out for that reason, without being sure whether he has any other motives.	Matt asked me out for a dance, and I wonder why he did, I thought he liked Jennifer.	You can dance	you_1 can_2 dance_3	contRecord_3_8_3.wav	1	3	3	1	contour_1656_8_3.wav	59.6984	14-Nov-13	12:52:01	12:53:01	Female	1992	English	yes	Intended Implication	Upstepped Fall	Object
1656	contour	7	1	You know for a fact that your friend knows Manuel because you are all in the same biology class together. So you're very surprised by what she says, and your answer should reflect that.	Jim was just asking me if I've seen Manuel, and I told him I don't know any Manuel.	You know Manuel	you_1 know_2 Manuel_3	contRecord_1_7_3.wav	1	4	4	1	contour_1656_7_1.wav	34.5079	14-Nov-13	12:53:03	12:53:37	Female	1992	English	yes	Intended Contradiction	Presumption Contour	Object
1656	contour	5	3	It's true that your friend hasn't had a very good day, but she did get to go shopping and you know she really enjoys doing that even if you're not sure whether she got to do anything else she liked. 	This day has turned out to be so lame, I just wanted to have fun, but I didn't get to do a single thing I liked. 	You went shopping	you_1 went_2 shopping_3	contRecord_3_5_3.wav	1	5	5	1	contour_1656_5_3.wav	30.803	14-Nov-13	12:53:39	12:54:10	Female	1992	English	yes	Intended Implication	RFR	Object
1656	contour	6	2	You and your friend are out for a night on the town, and she got you to pay for her drinks all night because she claimed she didn't have any money. So you're very surprised by what she says, and your answer should reflect that.	Let's take a cab home, I'll pay for it. 	You have money	you_1 have_2 money_3	contRecord_2_6_3.wav	1	6	6	1	contour_1656_6_2.wav	27.5784	14-Nov-13	12:54:11	12:54:39	Female	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1656	contour	3	2	Your friend hates coming to your house because you own a cat. You know for a fact that she dislikes cats. So you're very surprised by what she says, and your answer should reflect that.	Dylan just got a new kitten! I can't wait to go see it, I like cats.	You like cats	you_1 like_2 cats_3	contRecord_2_3_3.wav	1	7	7	1	contour_1656_3_2.wav	19.8529	14-Nov-13	12:54:41	12:55:01	Female	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
